,STATENAM,YEAR,CROP,PROD
549,UTTAR_PRADESH,1966,QRICE,2610.206
550,HARYANA,1966,QRICE,220.22299999999998
551,ORISSA,1966,QRICE,3691.79
552,MADHYA_PRADESH,1966,QRICE,1907.8
553,MAHARASHTRA,1966,QRICE,1053.4
554,GUJARAT,1966,QRICE,298.8
555,TAMIL_NADU,1966,QRICE,3791.0
556,PUNJAB,1966,QRICE,335.0
557,RAJASTHAN,1966,QRICE,23.0
558,WEST_BENGAL,1966,QRICE,4819.38844
559,MADHYA_PRADESH,1967,QRICE,3187.5
560,RAJASTHAN,1967,QRICE,95.0
561,BIHAR,1967,QRICE,4546.911
562,MAHARASHTRA,1967,QRICE,1409.8
563,TAMIL_NADU,1967,QRICE,3845.8
564,ORISSA,1967,QRICE,3755.462
565,WEST_BENGAL,1967,QRICE,4865.770138
566,HARYANA,1967,QRICE,285.0
567,GUJARAT,1967,QRICE,463.2
568,KARNATAKA,1967,QRICE,1252.4
569,UTTAR_PRADESH,1967,QRICE,2970.837
570,ANDHRA_PRADESH,1967,QRICE,4009.4
571,PUNJAB,1967,QRICE,409.0
572,HARYANA,1968,QRICE,268.0
573,KARNATAKA,1968,QRICE,2029.0
574,ANDHRA_PRADESH,1968,QRICE,2881.6
575,WEST_BENGAL,1968,QRICE,5461.47964
576,PUNJAB,1968,QRICE,465.0
577,UTTAR_PRADESH,1968,QRICE,2670.12
578,BIHAR,1968,QRICE,4994.526
579,MADHYA_PRADESH,1968,QRICE,2892.6
580,ORISSA,1968,QRICE,3951.574
581,TAMIL_NADU,1968,QRICE,3549.9
582,RAJASTHAN,1968,QRICE,57.0
583,MAHARASHTRA,1968,QRICE,1316.6
584,GUJARAT,1968,QRICE,369.2
585,WEST_BENGAL,1969,QRICE,5362.821999999999
586,TAMIL_NADU,1969,QRICE,4011.8
587,RAJASTHAN,1969,QRICE,99.0
588,UTTAR_PRADESH,1969,QRICE,3184.6459999999997
589,ANDHRA_PRADESH,1969,QRICE,3744.6
590,BIHAR,1969,QRICE,3852.515
591,PUNJAB,1969,QRICE,529.0
592,HARYANA,1969,QRICE,360.0
593,KARNATAKA,1969,QRICE,2130.1
594,MADHYA_PRADESH,1969,QRICE,3220.8
595,GUJARAT,1969,QRICE,439.9
596,ORISSA,1969,QRICE,3949.0890000000004
597,MAHARASHTRA,1969,QRICE,1365.3
598,MAHARASHTRA,1970,QRICE,1660.1
599,GUJARAT,1970,QRICE,630.5
600,ANDHRA_PRADESH,1970,QRICE,4115.5
601,PUNJAB,1970,QRICE,677.0
602,TAMIL_NADU,1970,QRICE,5006.9
603,MADHYA_PRADESH,1970,QRICE,3692.7
604,HARYANA,1970,QRICE,447.0
605,UTTAR_PRADESH,1970,QRICE,3274.025
606,BIHAR,1970,QRICE,4445.378
607,WEST_BENGAL,1970,QRICE,5209.079000000001
608,KARNATAKA,1970,QRICE,1999.3
609,ORISSA,1970,QRICE,3831.4970000000003
610,RAJASTHAN,1970,QRICE,135.0
611,ORISSA,1971,QRICE,3374.0609999999997
612,PUNJAB,1971,QRICE,909.0
613,GUJARAT,1971,QRICE,559.6
614,MADHYA_PRADESH,1971,QRICE,3697.7
615,KARNATAKA,1971,QRICE,2103.5
616,TAMIL_NADU,1971,QRICE,5302.0
617,MAHARASHTRA,1971,QRICE,1393.1
618,BIHAR,1971,QRICE,4422.45
619,ANDHRA_PRADESH,1971,QRICE,4036.3
620,RAJASTHAN,1971,QRICE,159.0
621,WEST_BENGAL,1971,QRICE,4965.083
622,UTTAR_PRADESH,1971,QRICE,3650.343
623,HARYANA,1971,QRICE,522.0
624,ANDHRA_PRADESH,1972,QRICE,3562.9
625,PUNJAB,1972,QRICE,942.0
626,UTTAR_PRADESH,1972,QRICE,3117.185
627,HARYANA,1972,QRICE,459.343
628,RAJASTHAN,1972,QRICE,80.0
629,WEST_BENGAL,1972,QRICE,5310.0380000000005
630,MADHYA_PRADESH,1972,QRICE,3140.9
631,BIHAR,1972,QRICE,4464.499
632,MAHARASHTRA,1972,QRICE,755.8
633,TAMIL_NADU,1972,QRICE,5569.2
634,ORISSA,1972,QRICE,3983.12
635,GUJARAT,1972,QRICE,256.3
636,KARNATAKA,1972,QRICE,1931.4
637,GUJARAT,1973,QRICE,472.2
638,TAMIL_NADU,1973,QRICE,5558.2
639,HARYANA,1973,QRICE,536.998
640,ORISSA,1973,QRICE,4404.36
641,MAHARASHTRA,1973,QRICE,1634.9
642,PUNJAB,1973,QRICE,1172.0
643,MADHYA_PRADESH,1973,QRICE,3606.9
644,RAJASTHAN,1973,QRICE,118.0
645,WEST_BENGAL,1973,QRICE,5456.226
646,KARNATAKA,1973,QRICE,2158.8
647,UTTAR_PRADESH,1973,QRICE,3704.2509999999997
648,BIHAR,1973,QRICE,4157.474
649,ANDHRA_PRADESH,1973,QRICE,4815.0
650,ORISSA,1974,QRICE,3165.96
651,MADHYA_PRADESH,1974,QRICE,2410.8
652,PUNJAB,1974,QRICE,1168.0
653,RAJASTHAN,1974,QRICE,100.0
654,GUJARAT,1974,QRICE,213.6
655,BIHAR,1974,QRICE,4548.831
656,ANDHRA_PRADESH,1974,QRICE,4870.5
657,WEST_BENGAL,1974,QRICE,6223.340999999999
658,HARYANA,1974,QRICE,390.62300000000005
659,TAMIL_NADU,1974,QRICE,3574.5
660,UTTAR_PRADESH,1974,QRICE,3285.698
661,KARNATAKA,1974,QRICE,1871.0
662,MAHARASHTRA,1974,QRICE,1462.3
663,WEST_BENGAL,1975,QRICE,6471.745
664,ANDHRA_PRADESH,1975,QRICE,5595.2
665,RAJASTHAN,1975,QRICE,222.3
666,MADHYA_PRADESH,1975,QRICE,3832.3
667,GUJARAT,1975,QRICE,596.7
668,TAMIL_NADU,1975,QRICE,5202.9
669,UTTAR_PRADESH,1975,QRICE,3285.698
670,ORISSA,1975,QRICE,4531.77
671,HARYANA,1975,QRICE,587.126
672,KARNATAKA,1975,QRICE,2164.2
673,BIHAR,1975,QRICE,4836.866
674,PUNJAB,1975,QRICE,1435.0
675,MAHARASHTRA,1975,QRICE,2281.8
676,UTTAR_PRADESH,1976,QRICE,4132.11
677,BIHAR,1976,QRICE,4752.8
678,ORISSA,1976,QRICE,3217.72
679,HARYANA,1976,QRICE,785.0
680,ANDHRA_PRADESH,1976,QRICE,4389.4
681,KARNATAKA,1976,QRICE,1475.7
682,GUJARAT,1976,QRICE,564.9
683,MADHYA_PRADESH,1976,QRICE,2786.6
684,MAHARASHTRA,1976,QRICE,1990.4
685,WEST_BENGAL,1976,QRICE,5607.965
686,TAMIL_NADU,1976,QRICE,4214.6
687,PUNJAB,1976,QRICE,1727.0
688,RAJASTHAN,1976,QRICE,213.0
689,GUJARAT,1977,QRICE,723.8
690,ORISSA,1977,QRICE,4319.22
691,ANDHRA_PRADESH,1977,QRICE,4699.8
692,TAMIL_NADU,1977,QRICE,5705.5
693,PUNJAB,1977,QRICE,2435.0
694,RAJASTHAN,1977,QRICE,235.8
695,MADHYA_PRADESH,1977,QRICE,4406.4
696,HARYANA,1977,QRICE,921.0
697,MAHARASHTRA,1977,QRICE,2351.4
698,BIHAR,1977,QRICE,5496.2
699,KARNATAKA,1977,QRICE,2321.1
700,WEST_BENGAL,1977,QRICE,7230.09
701,UTTAR_PRADESH,1977,QRICE,4864.7
702,HARYANA,1978,QRICE,1154.0
703,RAJASTHAN,1978,QRICE,233.4
704,UTTAR_PRADESH,1978,QRICE,5719.5
705,WEST_BENGAL,1978,QRICE,5985.916
706,MAHARASHTRA,1978,QRICE,2210.1
707,TAMIL_NADU,1978,QRICE,5608.8
708,ANDHRA_PRADESH,1978,QRICE,6315.2
709,KARNATAKA,1978,QRICE,2054.6
710,GUJARAT,1978,QRICE,534.5
711,BIHAR,1978,QRICE,5485.0
712,MADHYA_PRADESH,1978,QRICE,3491.1
713,ORISSA,1978,QRICE,4401.87
714,PUNJAB,1978,QRICE,3032.0
715,TAMIL_NADU,1979,QRICE,5488.7
716,MAHARASHTRA,1979,QRICE,1827.2
717,BIHAR,1979,QRICE,3596.0
718,PUNJAB,1979,QRICE,3004.0
719,HARYANA,1979,QRICE,888.0
720,GUJARAT,1979,QRICE,437.2
721,MADHYA_PRADESH,1979,QRICE,1816.4
722,WEST_BENGAL,1979,QRICE,5773.014
723,KARNATAKA,1979,QRICE,2231.1
724,ANDHRA_PRADESH,1979,QRICE,5253.0
725,UTTAR_PRADESH,1979,QRICE,2352.3
726,RAJASTHAN,1979,QRICE,100.2
727,ORISSA,1979,QRICE,2962.74
728,ANDHRA_PRADESH,1980,QRICE,6011.0
729,PUNJAB,1980,QRICE,3162.0
730,ORISSA,1980,QRICE,4300.82
731,KARNATAKA,1980,QRICE,3386.4
732,TAMIL_NADU,1980,QRICE,4279.0
733,MAHARASHTRA,1980,QRICE,2350.0
734,UTTAR_PRADESH,1980,QRICE,5287.9
735,RAJASTHAN,1980,QRICE,150.0
736,MADHYA_PRADESH,1980,QRICE,4043.3
737,HARYANA,1980,QRICE,1162.0
738,WEST_BENGAL,1980,QRICE,7461.571
739,BIHAR,1980,QRICE,5439.0
740,GUJARAT,1980,QRICE,560.9
741,MADHYA_PRADESH,1981,QRICE,3830.9
742,RAJASTHAN,1981,QRICE,138.6
743,PUNJAB,1981,QRICE,3703.0
744,GUJARAT,1981,QRICE,736.7
745,BIHAR,1981,QRICE,4270.0
746,ORISSA,1981,QRICE,3852.98
747,KARNATAKA,1981,QRICE,3540.0
748,MAHARASHTRA,1981,QRICE,2434.6
749,TAMIL_NADU,1981,QRICE,5464.0
750,HARYANA,1981,QRICE,1155.0
751,ANDHRA_PRADESH,1981,QRICE,6735.0
752,UTTAR_PRADESH,1981,QRICE,5740.3
753,WEST_BENGAL,1981,QRICE,5832.59986
754,WEST_BENGAL,1982,QRICE,4949.05
755,GUJARAT,1982,QRICE,488.9
756,RAJASTHAN,1982,QRICE,90.3
757,HARYANA,1982,QRICE,1208.0
758,MADHYA_PRADESH,1982,QRICE,3392.6
759,BIHAR,1982,QRICE,3067.225
760,KARNATAKA,1982,QRICE,2208.2
761,ANDHRA_PRADESH,1982,QRICE,6387.6
762,MAHARASHTRA,1982,QRICE,1947.3
763,TAMIL_NADU,1982,QRICE,3300.0
764,ORISSA,1982,QRICE,2991.49
765,PUNJAB,1982,QRICE,4079.0
766,UTTAR_PRADESH,1982,QRICE,5394.7
767,MADHYA_PRADESH,1983,QRICE,4631.8
768,UTTAR_PRADESH,1983,QRICE,6614.5
769,WEST_BENGAL,1983,QRICE,7882.691999999999
770,HARYANA,1983,QRICE,1240.0
771,KARNATAKA,1983,QRICE,2196.1
772,ORISSA,1983,QRICE,5120.57
773,RAJASTHAN,1983,QRICE,217.4
774,TAMIL_NADU,1983,QRICE,4447.9
775,MAHARASHTRA,1983,QRICE,2458.9
776,GUJARAT,1983,QRICE,754.3
777,BIHAR,1983,QRICE,4984.524
778,ANDHRA_PRADESH,1983,QRICE,7428.7
779,PUNJAB,1983,QRICE,4456.0
780,MADHYA_PRADESH,1984,QRICE,3665.0
781,MAHARASHTRA,1984,QRICE,1935.5
782,UTTAR_PRADESH,1984,QRICE,6984.816999999999
783,ANDHRA_PRADESH,1984,QRICE,5649.3
784,TAMIL_NADU,1984,QRICE,5123.0
785,KARNATAKA,1984,QRICE,2372.611
786,HARYANA,1984,QRICE,1361.0
787,WEST_BENGAL,1984,QRICE,8092.51
788,PUNJAB,1984,QRICE,4544.0
789,GUJARAT,1984,QRICE,838.2
790,RAJASTHAN,1984,QRICE,212.708
791,BIHAR,1984,QRICE,5376.521
792,ORISSA,1984,QRICE,4172.19
793,HARYANA,1985,QRICE,1604.0
794,TAMIL_NADU,1985,QRICE,5212.124
795,MADHYA_PRADESH,1985,QRICE,5750.1
796,KARNATAKA,1985,QRICE,1871.787
797,UTTAR_PRADESH,1985,QRICE,8039.928000000001
798,ORISSA,1985,QRICE,5166.33
799,WEST_BENGAL,1985,QRICE,7990.9259999999995
800,BIHAR,1985,QRICE,6070.062
801,ANDHRA_PRADESH,1985,QRICE,6173.1
802,MAHARASHTRA,1985,QRICE,2181.8
803,GUJARAT,1985,QRICE,454.2
804,PUNJAB,1985,QRICE,4873.0
805,RAJASTHAN,1985,QRICE,118.473
806,PUNJAB,1986,QRICE,5399.0
807,RAJASTHAN,1986,QRICE,129.019
808,HARYANA,1986,QRICE,1548.99999
809,MADHYA_PRADESH,1986,QRICE,4262.5
810,MAHARASHTRA,1986,QRICE,1751.5
811,TAMIL_NADU,1986,QRICE,4952.069
812,ANDHRA_PRADESH,1986,QRICE,5586.35
813,GUJARAT,1986,QRICE,444.0
814,WEST_BENGAL,1986,QRICE,8463.02
815,ORISSA,1986,QRICE,4834.38
816,UTTAR_PRADESH,1986,QRICE,7175.818
817,KARNATAKA,1986,QRICE,2173.366
818,BIHAR,1986,QRICE,6010.995
819,UTTAR_PRADESH,1987,QRICE,6354.539000000001
820,PUNJAB,1987,QRICE,4876.0
821,BIHAR,1987,QRICE,4658.407999999999
822,MAHARASHTRA,1987,QRICE,1712.8
823,ANDHRA_PRADESH,1987,QRICE,5666.6
824,KARNATAKA,1987,QRICE,1908.8429999999998
825,TAMIL_NADU,1987,QRICE,5182.594
826,HARYANA,1987,QRICE,1107.0
827,GUJARAT,1987,QRICE,279.3
828,RAJASTHAN,1987,QRICE,79.047
829,ORISSA,1987,QRICE,3471.37
830,MADHYA_PRADESH,1987,QRICE,4091.1
831,WEST_BENGAL,1987,QRICE,9271.74
832,BIHAR,1956,QMAIZE,378.284
833,HARYANA,1956,QMAIZE,103.637
834,WEST_BENGAL,1956,QMAIZE,40.515
835,MADHYA_PRADESH,1956,QMAIZE,188.9
836,KARNATAKA,1956,QMAIZE,8.4
837,UTTAR_PRADESH,1956,QMAIZE,997.534
838,GUJARAT,1956,QMAIZE,73.2
839,RAJASTHAN,1956,QMAIZE,328.9
840,ORISSA,1956,QMAIZE,9.465
841,ANDHRA_PRADESH,1956,QMAIZE,103.7
842,PUNJAB,1956,QMAIZE,471.24300000000005
843,MAHARASHTRA,1956,QMAIZE,0.0
844,TAMIL_NADU,1956,QMAIZE,6.6
845,MADHYA_PRADESH,1957,QMAIZE,187.6
846,MAHARASHTRA,1957,QMAIZE,0.0
847,WEST_BENGAL,1957,QMAIZE,38.635999999999996
848,UTTAR_PRADESH,1957,QMAIZE,793.1
849,HARYANA,1957,QMAIZE,90.124
850,ORISSA,1957,QMAIZE,9.392000000000001
851,TAMIL_NADU,1957,QMAIZE,6.2
852,ANDHRA_PRADESH,1957,QMAIZE,119.6
853,GUJARAT,1957,QMAIZE,199.5
854,KARNATAKA,1957,QMAIZE,8.7
855,RAJASTHAN,1957,QMAIZE,564.4
856,BIHAR,1957,QMAIZE,375.45300000000003
857,PUNJAB,1957,QMAIZE,409.874
858,BIHAR,1958,QMAIZE,475.07199999999995
859,HARYANA,1958,QMAIZE,68.685
860,ANDHRA_PRADESH,1958,QMAIZE,160.3
861,WEST_BENGAL,1958,QMAIZE,36.604
862,GUJARAT,1958,QMAIZE,269.2
863,TAMIL_NADU,1958,QMAIZE,7.0
864,UTTAR_PRADESH,1958,QMAIZE,616.4119999999999
865,KARNATAKA,1958,QMAIZE,9.1
866,MADHYA_PRADESH,1958,QMAIZE,467.8
867,RAJASTHAN,1958,QMAIZE,541.4
868,PUNJAB,1958,QMAIZE,331.333
869,ORISSA,1958,QMAIZE,9.181000000000001
870,MAHARASHTRA,1958,QMAIZE,0.0
871,RAJASTHAN,1959,QMAIZE,521.2
872,HARYANA,1959,QMAIZE,126.09100000000001
873,MADHYA_PRADESH,1959,QMAIZE,307.3
874,BIHAR,1959,QMAIZE,930.837
875,UTTAR_PRADESH,1959,QMAIZE,1024.9360000000001
876,WEST_BENGAL,1959,QMAIZE,47.27
877,ANDHRA_PRADESH,1959,QMAIZE,100.0
878,GUJARAT,1959,QMAIZE,95.6
879,ORISSA,1959,QMAIZE,9.113999999999999
880,TAMIL_NADU,1959,QMAIZE,11.0
881,MAHARASHTRA,1959,QMAIZE,0.0
882,PUNJAB,1959,QMAIZE,419.731
883,KARNATAKA,1959,QMAIZE,9.9
884,PUNJAB,1960,QMAIZE,373.501
885,ORISSA,1960,QMAIZE,9.161
886,UTTAR_PRADESH,1960,QMAIZE,620.5840000000001
887,HARYANA,1960,QMAIZE,112.68
888,RAJASTHAN,1960,QMAIZE,647.7
889,ANDHRA_PRADESH,1960,QMAIZE,154.5
890,WEST_BENGAL,1960,QMAIZE,35.639
891,MADHYA_PRADESH,1960,QMAIZE,533.7
892,GUJARAT,1960,QMAIZE,267.5
893,TAMIL_NADU,1960,QMAIZE,7.5
894,MAHARASHTRA,1960,QMAIZE,0.0
895,KARNATAKA,1960,QMAIZE,12.1
896,BIHAR,1960,QMAIZE,820.3960000000001
897,HARYANA,1961,QMAIZE,107.598
898,PUNJAB,1961,QMAIZE,452.042
899,ANDHRA_PRADESH,1961,QMAIZE,214.4
900,MADHYA_PRADESH,1961,QMAIZE,434.4
901,RAJASTHAN,1961,QMAIZE,704.8
902,WEST_BENGAL,1961,QMAIZE,29.34
903,TAMIL_NADU,1961,QMAIZE,6.2
904,GUJARAT,1961,QMAIZE,299.5
905,UTTAR_PRADESH,1961,QMAIZE,689.653
906,ORISSA,1961,QMAIZE,13.155
907,BIHAR,1961,QMAIZE,788.83
908,MAHARASHTRA,1961,QMAIZE,0.0
909,KARNATAKA,1961,QMAIZE,13.4
910,BIHAR,1962,QMAIZE,884.95
911,TAMIL_NADU,1962,QMAIZE,8.8
912,MADHYA_PRADESH,1962,QMAIZE,469.0
913,ORISSA,1962,QMAIZE,19.195999999999998
914,WEST_BENGAL,1962,QMAIZE,34.79
915,UTTAR_PRADESH,1962,QMAIZE,989.784
916,ANDHRA_PRADESH,1962,QMAIZE,162.9
917,KARNATAKA,1962,QMAIZE,10.5
918,HARYANA,1962,QMAIZE,97.54
919,MAHARASHTRA,1962,QMAIZE,0.0
920,GUJARAT,1962,QMAIZE,284.4
921,PUNJAB,1962,QMAIZE,316.95799999999997
922,RAJASTHAN,1962,QMAIZE,769.4
923,MADHYA_PRADESH,1963,QMAIZE,602.7
924,WEST_BENGAL,1963,QMAIZE,35.199
925,PUNJAB,1963,QMAIZE,516.0
926,RAJASTHAN,1963,QMAIZE,609.6
927,ANDHRA_PRADESH,1963,QMAIZE,162.6
928,UTTAR_PRADESH,1963,QMAIZE,759.373
929,KARNATAKA,1963,QMAIZE,10.9
930,ORISSA,1963,QMAIZE,7.024
931,TAMIL_NADU,1963,QMAIZE,2.7
932,HARYANA,1963,QMAIZE,158.6
933,MAHARASHTRA,1963,QMAIZE,19.1
934,GUJARAT,1963,QMAIZE,252.4
935,BIHAR,1963,QMAIZE,892.8
936,ANDHRA_PRADESH,1964,QMAIZE,256.6
937,MAHARASHTRA,1964,QMAIZE,19.8
938,ORISSA,1964,QMAIZE,17.667
939,GUJARAT,1964,QMAIZE,303.6
940,PUNJAB,1964,QMAIZE,453.0
941,HARYANA,1964,QMAIZE,125.3
942,WEST_BENGAL,1964,QMAIZE,32.571999999999996
943,BIHAR,1964,QMAIZE,592.3919999999999
944,UTTAR_PRADESH,1964,QMAIZE,892.6
945,KARNATAKA,1964,QMAIZE,12.8
946,TAMIL_NADU,1964,QMAIZE,3.2
947,RAJASTHAN,1964,QMAIZE,849.9
948,MADHYA_PRADESH,1964,QMAIZE,549.6
949,KARNATAKA,1965,QMAIZE,10.5
950,MAHARASHTRA,1965,QMAIZE,22.0
951,UTTAR_PRADESH,1965,QMAIZE,995.199
952,HARYANA,1965,QMAIZE,190.3
953,ORISSA,1965,QMAIZE,28.684
954,MADHYA_PRADESH,1965,QMAIZE,477.8
955,RAJASTHAN,1965,QMAIZE,642.0
956,ANDHRA_PRADESH,1965,QMAIZE,182.3
957,WEST_BENGAL,1965,QMAIZE,42.055
958,BIHAR,1965,QMAIZE,757.2310000000001
959,PUNJAB,1965,QMAIZE,601.0
960,TAMIL_NADU,1965,QMAIZE,4.3
961,GUJARAT,1965,QMAIZE,228.7
962,BIHAR,1966,QMAIZE,948.65
963,ANDHRA_PRADESH,1966,QMAIZE,172.5
964,KARNATAKA,1966,QMAIZE,16.1
965,UTTAR_PRADESH,1966,QMAIZE,1235.513
966,HARYANA,1966,QMAIZE,119.0
967,ORISSA,1966,QMAIZE,43.928000000000004
968,MADHYA_PRADESH,1966,QMAIZE,452.8
969,MAHARASHTRA,1966,QMAIZE,47.5
970,GUJARAT,1966,QMAIZE,175.1
971,TAMIL_NADU,1966,QMAIZE,8.5
972,PUNJAB,1966,QMAIZE,578.0
973,RAJASTHAN,1966,QMAIZE,614.0
974,WEST_BENGAL,1966,QMAIZE,40.894
975,MADHYA_PRADESH,1967,QMAIZE,670.7
976,RAJASTHAN,1967,QMAIZE,1026.0
977,BIHAR,1967,QMAIZE,1129.752
978,MAHARASHTRA,1967,QMAIZE,31.2
979,TAMIL_NADU,1967,QMAIZE,10.6
980,ORISSA,1967,QMAIZE,54.978
981,WEST_BENGAL,1967,QMAIZE,43.102
982,HARYANA,1967,QMAIZE,155.0
983,GUJARAT,1967,QMAIZE,317.0
984,KARNATAKA,1967,QMAIZE,46.6
985,UTTAR_PRADESH,1967,QMAIZE,1110.368
986,ANDHRA_PRADESH,1967,QMAIZE,256.5
987,PUNJAB,1967,QMAIZE,739.0
988,HARYANA,1968,QMAIZE,98.0
989,KARNATAKA,1968,QMAIZE,104.1
990,ANDHRA_PRADESH,1968,QMAIZE,245.6
991,WEST_BENGAL,1968,QMAIZE,38.817
992,PUNJAB,1968,QMAIZE,674.0
993,UTTAR_PRADESH,1968,QMAIZE,1265.92
994,BIHAR,1968,QMAIZE,1018.716
995,MADHYA_PRADESH,1968,QMAIZE,333.8
996,ORISSA,1968,QMAIZE,55.711999999999996
997,TAMIL_NADU,1968,QMAIZE,11.2
998,RAJASTHAN,1968,QMAIZE,423.0
999,MAHARASHTRA,1968,QMAIZE,34.9
1000,GUJARAT,1968,QMAIZE,143.7
1001,WEST_BENGAL,1969,QMAIZE,45.81100000000001
1002,TAMIL_NADU,1969,QMAIZE,15.1
1003,RAJASTHAN,1969,QMAIZE,517.0
1004,UTTAR_PRADESH,1969,QMAIZE,1173.745
1005,ANDHRA_PRADESH,1969,QMAIZE,296.6
1006,BIHAR,1969,QMAIZE,865.3580000000001
1007,PUNJAB,1969,QMAIZE,750.0
1008,HARYANA,1969,QMAIZE,173.0
1009,KARNATAKA,1969,QMAIZE,169.0
1010,MADHYA_PRADESH,1969,QMAIZE,391.7
1011,GUJARAT,1969,QMAIZE,264.5
1012,ORISSA,1969,QMAIZE,59.588
1013,MAHARASHTRA,1969,QMAIZE,30.2
1014,MAHARASHTRA,1970,QMAIZE,25.5
1015,GUJARAT,1970,QMAIZE,431.1
1016,ANDHRA_PRADESH,1970,QMAIZE,343.1
1017,PUNJAB,1970,QMAIZE,803.0
1018,TAMIL_NADU,1970,QMAIZE,15.5
1019,MADHYA_PRADESH,1970,QMAIZE,616.3
1020,HARYANA,1970,QMAIZE,185.0
1021,UTTAR_PRADESH,1970,QMAIZE,1769.013
1022,BIHAR,1970,QMAIZE,1113.246
1023,WEST_BENGAL,1970,QMAIZE,47.653
1024,KARNATAKA,1970,QMAIZE,217.1
1025,ORISSA,1970,QMAIZE,59.07
1026,RAJASTHAN,1970,QMAIZE,930.0
1027,ORISSA,1971,QMAIZE,57.833
1028,PUNJAB,1971,QMAIZE,812.0
1029,GUJARAT,1971,QMAIZE,425.6
1030,MADHYA_PRADESH,1971,QMAIZE,482.7
1031,KARNATAKA,1971,QMAIZE,242.9
1032,TAMIL_NADU,1971,QMAIZE,14.9
1033,MAHARASHTRA,1971,QMAIZE,23.0
1034,BIHAR,1971,QMAIZE,132.549
1035,ANDHRA_PRADESH,1971,QMAIZE,292.8
1036,RAJASTHAN,1971,QMAIZE,751.0
1037,WEST_BENGAL,1971,QMAIZE,37.111999999999995
1038,UTTAR_PRADESH,1971,QMAIZE,1055.522
1039,HARYANA,1971,QMAIZE,178.0
1040,ANDHRA_PRADESH,1972,QMAIZE,291.3
1041,PUNJAB,1972,QMAIZE,822.0
1042,UTTAR_PRADESH,1972,QMAIZE,1354.0610000000001
1043,HARYANA,1972,QMAIZE,167.0
1044,RAJASTHAN,1972,QMAIZE,663.0
1045,WEST_BENGAL,1972,QMAIZE,39.176
1046,MADHYA_PRADESH,1972,QMAIZE,614.2
1047,BIHAR,1972,QMAIZE,719.008
1048,MAHARASHTRA,1972,QMAIZE,16.3
1049,TAMIL_NADU,1972,QMAIZE,16.4
1050,ORISSA,1972,QMAIZE,54.897
1051,GUJARAT,1972,QMAIZE,274.3
1052,KARNATAKA,1972,QMAIZE,219.7
1053,GUJARAT,1973,QMAIZE,212.1
1054,TAMIL_NADU,1973,QMAIZE,19.4
1055,HARYANA,1973,QMAIZE,170.0
1056,ORISSA,1973,QMAIZE,68.812
1057,MAHARASHTRA,1973,QMAIZE,42.3
1058,PUNJAB,1973,QMAIZE,668.0
1059,MADHYA_PRADESH,1973,QMAIZE,439.9
1060,RAJASTHAN,1973,QMAIZE,344.0
1061,WEST_BENGAL,1973,QMAIZE,44.5
1062,KARNATAKA,1973,QMAIZE,324.5
1063,UTTAR_PRADESH,1973,QMAIZE,1087.395
1064,BIHAR,1973,QMAIZE,994.321
1065,ANDHRA_PRADESH,1973,QMAIZE,418.0
1066,ORISSA,1974,QMAIZE,74.324
1067,MADHYA_PRADESH,1974,QMAIZE,525.0
1068,PUNJAB,1974,QMAIZE,827.0
1069,RAJASTHAN,1974,QMAIZE,472.0
1070,GUJARAT,1974,QMAIZE,214.7
1071,BIHAR,1974,QMAIZE,672.2769999999999
1072,ANDHRA_PRADESH,1974,QMAIZE,479.7
1073,WEST_BENGAL,1974,QMAIZE,49.415
1074,HARYANA,1974,QMAIZE,177.0
1075,TAMIL_NADU,1974,QMAIZE,11.7
1076,UTTAR_PRADESH,1974,QMAIZE,827.623
1077,KARNATAKA,1974,QMAIZE,250.7
1078,MAHARASHTRA,1974,QMAIZE,38.7
1079,WEST_BENGAL,1975,QMAIZE,60.045
1080,ANDHRA_PRADESH,1975,QMAIZE,496.2
1081,RAJASTHAN,1975,QMAIZE,782.2
1082,MADHYA_PRADESH,1975,QMAIZE,734.1
1083,GUJARAT,1975,QMAIZE,553.5
1084,TAMIL_NADU,1975,QMAIZE,26.5
1085,UTTAR_PRADESH,1975,QMAIZE,970.487
1086,ORISSA,1975,QMAIZE,116.819
1087,HARYANA,1975,QMAIZE,210.0
1088,KARNATAKA,1975,QMAIZE,378.1
1089,BIHAR,1975,QMAIZE,786.428
1090,PUNJAB,1975,QMAIZE,765.0
1091,MAHARASHTRA,1975,QMAIZE,86.3
1092,UTTAR_PRADESH,1976,QMAIZE,1046.6
1093,BIHAR,1976,QMAIZE,738.0
1094,ORISSA,1976,QMAIZE,103.12799999999999
1095,HARYANA,1976,QMAIZE,121.0
1096,ANDHRA_PRADESH,1976,QMAIZE,301.1
1097,KARNATAKA,1976,QMAIZE,331.0
1098,GUJARAT,1976,QMAIZE,236.6
1099,MADHYA_PRADESH,1976,QMAIZE,736.3
1100,MAHARASHTRA,1976,QMAIZE,112.8
1101,WEST_BENGAL,1976,QMAIZE,55.721000000000004
1102,TAMIL_NADU,1976,QMAIZE,20.5
1103,PUNJAB,1976,QMAIZE,594.0
1104,RAJASTHAN,1976,QMAIZE,580.0
1105,GUJARAT,1977,QMAIZE,134.0
1106,ORISSA,1977,QMAIZE,114.09700000000001
1107,ANDHRA_PRADESH,1977,QMAIZE,472.2
1108,TAMIL_NADU,1977,QMAIZE,19.2
1109,PUNJAB,1977,QMAIZE,647.0
1110,RAJASTHAN,1977,QMAIZE,515.8
