,STATENAM,YEAR,CROP,AREA
549,UTTAR_PRADESH,1966,ARICE,4182.256632
550,HARYANA,1966,ARICE,192.602
551,ORISSA,1966,ARICE,4253.057
552,MADHYA_PRADESH,1966,ARICE,4176.9
553,MAHARASHTRA,1966,ARICE,1335.0
554,GUJARAT,1966,ARICE,507.0
555,TAMIL_NADU,1966,ARICE,2688.8
556,PUNJAB,1966,ARICE,279.952
557,RAJASTHAN,1966,ARICE,77.0
558,WEST_BENGAL,1966,ARICE,4646.59803
559,MADHYA_PRADESH,1967,ARICE,4168.1
560,RAJASTHAN,1967,ARICE,95.0
561,BIHAR,1967,ARICE,5146.688
562,MAHARASHTRA,1967,ARICE,1337.0
563,TAMIL_NADU,1967,ARICE,2659.6
564,ORISSA,1967,ARICE,4336.5
565,WEST_BENGAL,1967,ARICE,4716.91862
566,HARYANA,1967,ARICE,216.083
567,GUJARAT,1967,ARICE,508.6
568,KARNATAKA,1967,ARICE,1115.8
569,UTTAR_PRADESH,1967,ARICE,4182.843039
570,ANDHRA_PRADESH,1967,ARICE,3022.4
571,PUNJAB,1967,ARICE,308.76599999999996
572,HARYANA,1968,ARICE,226.891
573,KARNATAKA,1968,ARICE,1128.3
574,ANDHRA_PRADESH,1968,ARICE,2513.9
575,WEST_BENGAL,1968,ARICE,4837.0
576,PUNJAB,1968,ARICE,338.25800000000004
577,UTTAR_PRADESH,1968,ARICE,4140.566
578,BIHAR,1968,ARICE,5407.391
579,MADHYA_PRADESH,1968,ARICE,4282.8
580,ORISSA,1968,ARICE,4221.581
581,TAMIL_NADU,1968,ARICE,2362.8
582,RAJASTHAN,1968,ARICE,129.0
583,MAHARASHTRA,1968,ARICE,1326.8
584,GUJARAT,1968,ARICE,495.5
585,WEST_BENGAL,1969,ARICE,4997.0
586,TAMIL_NADU,1969,ARICE,2517.7
587,RAJASTHAN,1969,ARICE,119.0
588,UTTAR_PRADESH,1969,ARICE,4212.95
589,ANDHRA_PRADESH,1969,ARICE,3090.8
590,BIHAR,1969,ARICE,5448.433000000001
591,PUNJAB,1969,ARICE,354.13599999999997
592,HARYANA,1969,ARICE,235.09099999999998
593,KARNATAKA,1969,ARICE,1152.1
594,MADHYA_PRADESH,1969,ARICE,4324.4
595,GUJARAT,1969,ARICE,471.3
596,ORISSA,1969,ARICE,4360.728
597,MAHARASHTRA,1969,ARICE,1323.0
598,MAHARASHTRA,1970,ARICE,1351.2
599,GUJARAT,1970,ARICE,512.3
600,ANDHRA_PRADESH,1970,ARICE,3136.8
601,PUNJAB,1970,ARICE,383.0
602,TAMIL_NADU,1970,ARICE,2635.7
603,MADHYA_PRADESH,1970,ARICE,4352.6
604,HARYANA,1970,ARICE,263.0
605,UTTAR_PRADESH,1970,ARICE,4287.865
606,BIHAR,1970,ARICE,5177.23
607,WEST_BENGAL,1970,ARICE,4875.3
608,KARNATAKA,1970,ARICE,1170.2
609,ORISSA,1970,ARICE,4341.710999999999
610,RAJASTHAN,1970,ARICE,117.0
611,ORISSA,1971,ARICE,4485.085
612,PUNJAB,1971,ARICE,444.0
613,GUJARAT,1971,ARICE,516.2
614,MADHYA_PRADESH,1971,ARICE,4494.6
615,KARNATAKA,1971,ARICE,1169.6
616,TAMIL_NADU,1971,ARICE,2689.9
617,MAHARASHTRA,1971,ARICE,1338.2
618,BIHAR,1971,ARICE,5234.242
619,ANDHRA_PRADESH,1971,ARICE,2691.5
620,RAJASTHAN,1971,ARICE,133.0
621,WEST_BENGAL,1971,ARICE,4886.3
622,UTTAR_PRADESH,1971,ARICE,4574.685
623,HARYANA,1971,ARICE,285.0
624,ANDHRA_PRADESH,1972,ARICE,2580.9
625,PUNJAB,1972,ARICE,468.0
626,UTTAR_PRADESH,1972,ARICE,4198.994000000001
627,HARYANA,1972,ARICE,286.1
628,RAJASTHAN,1972,ARICE,136.0
629,WEST_BENGAL,1972,ARICE,4951.7
630,MADHYA_PRADESH,1972,ARICE,4516.2
631,BIHAR,1972,ARICE,4715.475
632,MAHARASHTRA,1972,ARICE,1330.7
633,TAMIL_NADU,1972,ARICE,2850.6
634,ORISSA,1972,ARICE,4475.84
635,GUJARAT,1972,ARICE,487.4
636,KARNATAKA,1972,ARICE,1119.5
637,GUJARAT,1973,ARICE,443.4
638,TAMIL_NADU,1973,ARICE,2716.3
639,HARYANA,1973,ARICE,286.3
640,ORISSA,1973,ARICE,4733.51
641,MAHARASHTRA,1973,ARICE,1350.0
642,PUNJAB,1973,ARICE,512.0
643,MADHYA_PRADESH,1973,ARICE,4509.8
644,RAJASTHAN,1973,ARICE,133.0
645,WEST_BENGAL,1973,ARICE,5091.6
646,KARNATAKA,1973,ARICE,1140.4
647,UTTAR_PRADESH,1973,ARICE,4249.179
648,BIHAR,1973,ARICE,5124.455
649,ANDHRA_PRADESH,1973,ARICE,3027.8
650,ORISSA,1974,ARICE,4432.01
651,MADHYA_PRADESH,1974,ARICE,4491.6
652,PUNJAB,1974,ARICE,562.0
653,RAJASTHAN,1974,ARICE,128.7
654,GUJARAT,1974,ARICE,396.6
655,BIHAR,1974,ARICE,5228.253
656,ANDHRA_PRADESH,1974,ARICE,3178.3
657,WEST_BENGAL,1974,ARICE,5325.5
658,HARYANA,1974,ARICE,270.4
659,TAMIL_NADU,1974,ARICE,2238.2
660,UTTAR_PRADESH,1974,ARICE,4265.101
661,KARNATAKA,1974,ARICE,1113.5
662,MAHARASHTRA,1974,ARICE,1356.1
663,WEST_BENGAL,1975,ARICE,5358.2
664,ANDHRA_PRADESH,1975,ARICE,3484.1
665,RAJASTHAN,1975,ARICE,154.1
666,MADHYA_PRADESH,1975,ARICE,4551.0
667,GUJARAT,1975,ARICE,463.9
668,TAMIL_NADU,1975,ARICE,2576.8
669,UTTAR_PRADESH,1975,ARICE,4265.101
670,ORISSA,1975,ARICE,4684.1
671,HARYANA,1975,ARICE,284.4
672,KARNATAKA,1975,ARICE,1170.7
673,BIHAR,1975,ARICE,5258.496
674,PUNJAB,1975,ARICE,569.0
675,MAHARASHTRA,1975,ARICE,1412.9
676,UTTAR_PRADESH,1976,ARICE,4537.7
677,BIHAR,1976,ARICE,5240.0
678,ORISSA,1976,ARICE,4379.53
679,HARYANA,1976,ARICE,312.6
680,ANDHRA_PRADESH,1976,ARICE,3247.6
681,KARNATAKA,1976,ARICE,972.3
682,GUJARAT,1976,ARICE,474.0
683,MADHYA_PRADESH,1976,ARICE,4599.2
684,MAHARASHTRA,1976,ARICE,1461.6
685,WEST_BENGAL,1976,ARICE,5138.0
686,TAMIL_NADU,1976,ARICE,2304.9
687,PUNJAB,1976,ARICE,672.2
688,RAJASTHAN,1976,ARICE,159.0
689,GUJARAT,1977,ARICE,512.4
690,ORISSA,1977,ARICE,4404.6
691,ANDHRA_PRADESH,1977,ARICE,3248.8
692,TAMIL_NADU,1977,ARICE,2782.3
693,PUNJAB,1977,ARICE,844.0
694,RAJASTHAN,1977,ARICE,183.3
695,MADHYA_PRADESH,1977,ARICE,4701.9
696,HARYANA,1977,ARICE,349.4
697,MAHARASHTRA,1977,ARICE,1479.2
698,BIHAR,1977,ARICE,5589.0
699,KARNATAKA,1977,ARICE,1104.3
700,WEST_BENGAL,1977,ARICE,5380.6
701,UTTAR_PRADESH,1977,ARICE,4747.8
702,HARYANA,1978,ARICE,425.6
703,RAJASTHAN,1978,ARICE,210.6
704,UTTAR_PRADESH,1978,ARICE,4944.3
705,WEST_BENGAL,1978,ARICE,4992.8
706,MAHARASHTRA,1978,ARICE,1494.7
707,TAMIL_NADU,1978,ARICE,2756.3
708,ANDHRA_PRADESH,1978,ARICE,3547.1
709,KARNATAKA,1978,ARICE,1112.2
710,GUJARAT,1978,ARICE,459.8
711,BIHAR,1978,ARICE,5576.0
712,MADHYA_PRADESH,1978,ARICE,4790.5
713,ORISSA,1978,ARICE,4353.98
714,PUNJAB,1978,ARICE,1037.0
715,TAMIL_NADU,1979,ARICE,2906.4
716,MAHARASHTRA,1979,ARICE,1484.3
717,BIHAR,1979,ARICE,5100.0
718,PUNJAB,1979,ARICE,1150.0
719,HARYANA,1979,ARICE,463.9
720,GUJARAT,1979,ARICE,458.2
721,MADHYA_PRADESH,1979,ARICE,4738.9
722,WEST_BENGAL,1979,ARICE,4872.4
723,KARNATAKA,1979,ARICE,1081.9
724,ANDHRA_PRADESH,1979,ARICE,3105.0
725,UTTAR_PRADESH,1979,ARICE,4808.2
726,RAJASTHAN,1979,ARICE,185.3
727,ORISSA,1979,ARICE,4116.561
728,ANDHRA_PRADESH,1980,ARICE,3179.0
729,PUNJAB,1980,ARICE,1161.0
730,ORISSA,1980,ARICE,4190.71
731,KARNATAKA,1980,ARICE,1114.2
732,TAMIL_NADU,1980,ARICE,2299.5
733,MAHARASHTRA,1980,ARICE,1502.8
734,UTTAR_PRADESH,1980,ARICE,5040.8
735,RAJASTHAN,1980,ARICE,170.4
736,MADHYA_PRADESH,1980,ARICE,4829.0
737,HARYANA,1980,ARICE,436.0
738,WEST_BENGAL,1980,ARICE,5178.1
739,BIHAR,1980,ARICE,5574.0
740,GUJARAT,1980,ARICE,477.5
741,MADHYA_PRADESH,1981,ARICE,4811.0
742,RAJASTHAN,1981,ARICE,140.0
743,PUNJAB,1981,ARICE,1249.0
744,GUJARAT,1981,ARICE,498.9
745,BIHAR,1981,ARICE,5383.0
746,ORISSA,1981,ARICE,4159.71
747,KARNATAKA,1981,ARICE,1167.5
748,MAHARASHTRA,1981,ARICE,1444.3
749,TAMIL_NADU,1981,ARICE,2514.4
750,HARYANA,1981,ARICE,466.0
751,ANDHRA_PRADESH,1981,ARICE,3391.0
752,UTTAR_PRADESH,1981,ARICE,5242.1
753,WEST_BENGAL,1981,ARICE,5210.00006
754,WEST_BENGAL,1982,ARICE,4861.487
755,GUJARAT,1982,ARICE,476.1
756,RAJASTHAN,1982,ARICE,118.0
757,HARYANA,1982,ARICE,455.4
758,MADHYA_PRADESH,1982,ARICE,4748.5
759,BIHAR,1982,ARICE,4498.974
760,KARNATAKA,1982,ARICE,1135.1
761,ANDHRA_PRADESH,1982,ARICE,3193.4
762,MAHARASHTRA,1982,ARICE,1485.4
763,TAMIL_NADU,1982,ARICE,1744.9
764,ORISSA,1982,ARICE,3558.35
765,PUNJAB,1982,ARICE,1299.0
766,UTTAR_PRADESH,1982,ARICE,4808.1
767,MADHYA_PRADESH,1983,ARICE,4852.1
768,UTTAR_PRADESH,1983,ARICE,5213.5
769,WEST_BENGAL,1983,ARICE,5372.62
770,HARYANA,1983,ARICE,492.0
771,KARNATAKA,1983,ARICE,1124.6
772,ORISSA,1983,ARICE,4355.77
773,RAJASTHAN,1983,ARICE,161.0
774,TAMIL_NADU,1983,ARICE,2282.4
775,MAHARASHTRA,1983,ARICE,1520.7
776,GUJARAT,1983,ARICE,540.3
777,BIHAR,1983,ARICE,4910.21
778,ANDHRA_PRADESH,1983,ARICE,3594.4
779,PUNJAB,1983,ARICE,1458.0
780,MADHYA_PRADESH,1984,ARICE,4802.0
781,MAHARASHTRA,1984,ARICE,1519.2
782,UTTAR_PRADESH,1984,ARICE,5370.4890000000005
783,ANDHRA_PRADESH,1984,ARICE,2981.2
784,TAMIL_NADU,1984,ARICE,2383.0
785,KARNATAKA,1984,ARICE,1155.652
786,HARYANA,1984,ARICE,541.0
787,WEST_BENGAL,1984,ARICE,5233.481
788,PUNJAB,1984,ARICE,1474.0
789,GUJARAT,1984,ARICE,566.1
790,RAJASTHAN,1984,ARICE,168.862
791,BIHAR,1984,ARICE,5173.163
792,ORISSA,1984,ARICE,4303.7
793,HARYANA,1985,ARICE,565.0
794,TAMIL_NADU,1985,ARICE,2089.087
795,MADHYA_PRADESH,1985,ARICE,4925.0
796,KARNATAKA,1985,ARICE,1040.722
797,UTTAR_PRADESH,1985,ARICE,5374.033
798,ORISSA,1985,ARICE,4399.21
799,WEST_BENGAL,1985,ARICE,5078.7429999999995
800,BIHAR,1985,ARICE,5379.3
801,ANDHRA_PRADESH,1985,ARICE,2896.5
802,MAHARASHTRA,1985,ARICE,1540.6
803,GUJARAT,1985,ARICE,491.7
804,PUNJAB,1985,ARICE,1529.0
805,RAJASTHAN,1985,ARICE,129.954
806,PUNJAB,1986,ARICE,1630.0
807,RAJASTHAN,1986,ARICE,145.661
808,HARYANA,1986,ARICE,606.0
809,MADHYA_PRADESH,1986,ARICE,4973.0
810,MAHARASHTRA,1986,ARICE,1527.2
811,TAMIL_NADU,1986,ARICE,1772.568
812,ANDHRA_PRADESH,1986,ARICE,2834.48
813,GUJARAT,1986,ARICE,513.1
814,WEST_BENGAL,1986,ARICE,5375.914000000001
815,ORISSA,1986,ARICE,4393.6
816,UTTAR_PRADESH,1986,ARICE,5206.295999999999
817,KARNATAKA,1986,ARICE,1111.645
818,BIHAR,1986,ARICE,5367.5869999999995
819,UTTAR_PRADESH,1987,ARICE,4640.401
820,PUNJAB,1987,ARICE,1549.0
821,BIHAR,1987,ARICE,5099.445
822,MAHARASHTRA,1987,ARICE,1369.8
823,ANDHRA_PRADESH,1987,ARICE,2586.2
824,KARNATAKA,1987,ARICE,1050.818
825,TAMIL_NADU,1987,ARICE,1873.649
826,HARYANA,1987,ARICE,455.0
827,GUJARAT,1987,ARICE,346.5
828,RAJASTHAN,1987,ARICE,95.559
829,ORISSA,1987,ARICE,4053.3
830,MADHYA_PRADESH,1987,ARICE,4677.6
831,WEST_BENGAL,1987,ARICE,5475.549
832,BIHAR,1956,AMAIZE,612.143
833,HARYANA,1956,AMAIZE,81.46600000000001
834,WEST_BENGAL,1956,AMAIZE,56.1
835,MADHYA_PRADESH,1956,AMAIZE,430.1
836,KARNATAKA,1956,AMAIZE,10.0
837,UTTAR_PRADESH,1956,AMAIZE,1003.85
838,GUJARAT,1956,AMAIZE,162.4
839,RAJASTHAN,1956,AMAIZE,501.3
840,ORISSA,1956,AMAIZE,23.736
841,ANDHRA_PRADESH,1956,AMAIZE,186.9
842,PUNJAB,1956,AMAIZE,277.955
843,MAHARASHTRA,1956,AMAIZE,0.0
844,TAMIL_NADU,1956,AMAIZE,6.1
845,MADHYA_PRADESH,1957,AMAIZE,447.0
846,MAHARASHTRA,1957,AMAIZE,0.0
847,WEST_BENGAL,1957,AMAIZE,53.7
848,UTTAR_PRADESH,1957,AMAIZE,1072.778
849,HARYANA,1957,AMAIZE,92.557
850,ORISSA,1957,AMAIZE,23.471999999999998
851,TAMIL_NADU,1957,AMAIZE,5.6
852,ANDHRA_PRADESH,1957,AMAIZE,205.0
853,GUJARAT,1957,AMAIZE,196.7
854,KARNATAKA,1957,AMAIZE,10.4
855,RAJASTHAN,1957,AMAIZE,586.4
856,BIHAR,1957,AMAIZE,696.453
857,PUNJAB,1957,AMAIZE,289.48
858,BIHAR,1958,AMAIZE,770.4680000000001
859,HARYANA,1958,AMAIZE,96.395
860,ANDHRA_PRADESH,1958,AMAIZE,190.3
861,WEST_BENGAL,1958,AMAIZE,54.1
862,GUJARAT,1958,AMAIZE,201.6
863,TAMIL_NADU,1958,AMAIZE,6.3
864,UTTAR_PRADESH,1958,AMAIZE,1073.875
865,KARNATAKA,1958,AMAIZE,10.4
866,MADHYA_PRADESH,1958,AMAIZE,452.6
867,RAJASTHAN,1958,AMAIZE,579.2
868,PUNJAB,1958,AMAIZE,325.54400000000004
869,ORISSA,1958,AMAIZE,21.974
870,MAHARASHTRA,1958,AMAIZE,0.0
871,RAJASTHAN,1959,AMAIZE,608.4
872,HARYANA,1959,AMAIZE,122.444
873,MADHYA_PRADESH,1959,AMAIZE,459.4
874,BIHAR,1959,AMAIZE,802.684
875,UTTAR_PRADESH,1959,AMAIZE,1081.266
876,WEST_BENGAL,1959,AMAIZE,56.3
877,ANDHRA_PRADESH,1959,AMAIZE,185.2
878,GUJARAT,1959,AMAIZE,200.0
879,ORISSA,1959,AMAIZE,22.338
880,TAMIL_NADU,1959,AMAIZE,10.2
881,MAHARASHTRA,1959,AMAIZE,0.0
882,PUNJAB,1959,AMAIZE,321.73900000000003
883,KARNATAKA,1959,AMAIZE,11.7
884,PUNJAB,1960,AMAIZE,331.642
885,ORISSA,1960,AMAIZE,22.379
886,UTTAR_PRADESH,1960,AMAIZE,1043.701
887,HARYANA,1960,AMAIZE,126.07700000000001
888,RAJASTHAN,1960,AMAIZE,648.9
889,ANDHRA_PRADESH,1960,AMAIZE,181.2
890,WEST_BENGAL,1960,AMAIZE,56.3
891,MADHYA_PRADESH,1960,AMAIZE,469.3
892,GUJARAT,1960,AMAIZE,222.5
893,TAMIL_NADU,1960,AMAIZE,6.8
894,MAHARASHTRA,1960,AMAIZE,0.0
895,KARNATAKA,1960,AMAIZE,11.4
896,BIHAR,1960,AMAIZE,805.078
897,HARYANA,1961,AMAIZE,109.196
898,PUNJAB,1961,AMAIZE,328.0
899,ANDHRA_PRADESH,1961,AMAIZE,204.1
900,MADHYA_PRADESH,1961,AMAIZE,470.3
901,RAJASTHAN,1961,AMAIZE,679.4
902,WEST_BENGAL,1961,AMAIZE,52.4
903,TAMIL_NADU,1961,AMAIZE,5.6
904,GUJARAT,1961,AMAIZE,218.4
905,UTTAR_PRADESH,1961,AMAIZE,1075.37
906,ORISSA,1961,AMAIZE,33.834
907,BIHAR,1961,AMAIZE,819.08
908,MAHARASHTRA,1961,AMAIZE,0.0
909,KARNATAKA,1961,AMAIZE,12.7
910,BIHAR,1962,AMAIZE,836.1030000000001
911,TAMIL_NADU,1962,AMAIZE,8.0
912,MADHYA_PRADESH,1962,AMAIZE,485.9
913,ORISSA,1962,AMAIZE,31.496
914,WEST_BENGAL,1962,AMAIZE,54.8
915,UTTAR_PRADESH,1962,AMAIZE,1066.5739999999998
916,ANDHRA_PRADESH,1962,AMAIZE,206.1
917,KARNATAKA,1962,AMAIZE,13.6
918,HARYANA,1962,AMAIZE,131.304
919,MAHARASHTRA,1962,AMAIZE,0.0
920,GUJARAT,1962,AMAIZE,231.4
921,PUNJAB,1962,AMAIZE,363.413
922,RAJASTHAN,1962,AMAIZE,701.9
923,MADHYA_PRADESH,1963,AMAIZE,486.5
924,WEST_BENGAL,1963,AMAIZE,54.6
925,PUNJAB,1963,AMAIZE,357.718
926,RAJASTHAN,1963,AMAIZE,674.6
927,ANDHRA_PRADESH,1963,AMAIZE,202.0
928,UTTAR_PRADESH,1963,AMAIZE,1079.094
929,KARNATAKA,1963,AMAIZE,14.1
930,ORISSA,1963,AMAIZE,13.739
931,TAMIL_NADU,1963,AMAIZE,2.6
932,HARYANA,1963,AMAIZE,138.404
933,MAHARASHTRA,1963,AMAIZE,28.0
934,GUJARAT,1963,AMAIZE,232.6
935,BIHAR,1963,AMAIZE,821.562
936,ANDHRA_PRADESH,1964,AMAIZE,206.0
937,MAHARASHTRA,1964,AMAIZE,27.9
938,ORISSA,1964,AMAIZE,21.641
939,GUJARAT,1964,AMAIZE,237.3
940,PUNJAB,1964,AMAIZE,356.8
941,HARYANA,1964,AMAIZE,115.2
942,WEST_BENGAL,1964,AMAIZE,54.4
943,BIHAR,1964,AMAIZE,744.573
944,UTTAR_PRADESH,1964,AMAIZE,1113.377
945,KARNATAKA,1964,AMAIZE,17.2
946,TAMIL_NADU,1964,AMAIZE,2.9
947,RAJASTHAN,1964,AMAIZE,709.2
948,MADHYA_PRADESH,1964,AMAIZE,486.8
949,KARNATAKA,1965,AMAIZE,17.6
950,MAHARASHTRA,1965,AMAIZE,28.2
951,UTTAR_PRADESH,1965,AMAIZE,1160.9916660000001
952,HARYANA,1965,AMAIZE,115.6
953,ORISSA,1965,AMAIZE,47.729
954,MADHYA_PRADESH,1965,AMAIZE,516.6
955,RAJASTHAN,1965,AMAIZE,741.0
956,ANDHRA_PRADESH,1965,AMAIZE,215.3
957,WEST_BENGAL,1965,AMAIZE,50.1
958,BIHAR,1965,AMAIZE,743.373
959,PUNJAB,1965,AMAIZE,357.7
960,TAMIL_NADU,1965,AMAIZE,3.9
961,GUJARAT,1965,AMAIZE,251.0
962,BIHAR,1966,AMAIZE,857.832
963,ANDHRA_PRADESH,1966,AMAIZE,226.5
964,KARNATAKA,1966,AMAIZE,29.7
965,UTTAR_PRADESH,1966,AMAIZE,1252.938046
966,HARYANA,1966,AMAIZE,114.0
967,ORISSA,1966,AMAIZE,52.943999999999996
968,MADHYA_PRADESH,1966,AMAIZE,550.2
969,MAHARASHTRA,1966,AMAIZE,37.8
970,GUJARAT,1966,AMAIZE,261.1
971,TAMIL_NADU,1966,AMAIZE,7.9
972,PUNJAB,1966,AMAIZE,414.0
973,RAJASTHAN,1966,AMAIZE,740.0
974,WEST_BENGAL,1966,AMAIZE,49.1
975,MADHYA_PRADESH,1967,AMAIZE,590.9
976,RAJASTHAN,1967,AMAIZE,746.0
977,BIHAR,1967,AMAIZE,984.9989999999999
978,MAHARASHTRA,1967,AMAIZE,41.5
979,TAMIL_NADU,1967,AMAIZE,10.2
980,ORISSA,1967,AMAIZE,66.111
981,WEST_BENGAL,1967,AMAIZE,51.4
982,HARYANA,1967,AMAIZE,145.0
983,GUJARAT,1967,AMAIZE,267.4
984,KARNATAKA,1967,AMAIZE,51.4
985,UTTAR_PRADESH,1967,AMAIZE,1446.365283
986,ANDHRA_PRADESH,1967,AMAIZE,225.9
987,PUNJAB,1967,AMAIZE,442.0
988,HARYANA,1968,AMAIZE,115.0
989,KARNATAKA,1968,AMAIZE,75.1
990,ANDHRA_PRADESH,1968,AMAIZE,236.0
991,WEST_BENGAL,1968,AMAIZE,45.3
992,PUNJAB,1968,AMAIZE,459.0
993,UTTAR_PRADESH,1968,AMAIZE,1443.806
994,BIHAR,1968,AMAIZE,953.895
995,MADHYA_PRADESH,1968,AMAIZE,581.9
996,ORISSA,1968,AMAIZE,67.842
997,TAMIL_NADU,1968,AMAIZE,14.0
998,RAJASTHAN,1968,AMAIZE,796.0
999,MAHARASHTRA,1968,AMAIZE,45.9
1000,GUJARAT,1968,AMAIZE,268.2
1001,WEST_BENGAL,1969,AMAIZE,50.3
1002,TAMIL_NADU,1969,AMAIZE,16.7
1003,RAJASTHAN,1969,AMAIZE,780.0
1004,UTTAR_PRADESH,1969,AMAIZE,1481.799
1005,ANDHRA_PRADESH,1969,AMAIZE,246.0
1006,BIHAR,1969,AMAIZE,949.2130000000001
1007,PUNJAB,1969,AMAIZE,503.0
1008,HARYANA,1969,AMAIZE,139.1
1009,KARNATAKA,1969,AMAIZE,83.5
1010,MADHYA_PRADESH,1969,AMAIZE,571.8
1011,GUJARAT,1969,AMAIZE,262.6
1012,ORISSA,1969,AMAIZE,70.186
1013,MAHARASHTRA,1969,AMAIZE,46.0
1014,MAHARASHTRA,1970,AMAIZE,45.6
1015,GUJARAT,1970,AMAIZE,264.0
1016,ANDHRA_PRADESH,1970,AMAIZE,255.0
1017,PUNJAB,1970,AMAIZE,510.0
1018,TAMIL_NADU,1970,AMAIZE,14.9
1019,MADHYA_PRADESH,1970,AMAIZE,581.2
1020,HARYANA,1970,AMAIZE,156.0
1021,UTTAR_PRADESH,1970,AMAIZE,1497.675
1022,BIHAR,1970,AMAIZE,990.826
1023,WEST_BENGAL,1970,AMAIZE,51.0
1024,KARNATAKA,1970,AMAIZE,97.2
1025,ORISSA,1970,AMAIZE,71.991
1026,RAJASTHAN,1970,AMAIZE,758.0
1027,ORISSA,1971,AMAIZE,83.713
1028,PUNJAB,1971,AMAIZE,510.0
1029,GUJARAT,1971,AMAIZE,265.7
1030,MADHYA_PRADESH,1971,AMAIZE,587.2
1031,KARNATAKA,1971,AMAIZE,96.6
1032,TAMIL_NADU,1971,AMAIZE,15.7
1033,MAHARASHTRA,1971,AMAIZE,37.9
1034,BIHAR,1971,AMAIZE,823.507
1035,ANDHRA_PRADESH,1971,AMAIZE,270.2
1036,RAJASTHAN,1971,AMAIZE,763.0
1037,WEST_BENGAL,1971,AMAIZE,45.0
1038,UTTAR_PRADESH,1971,AMAIZE,1512.588
1039,HARYANA,1971,AMAIZE,149.0
1040,ANDHRA_PRADESH,1972,AMAIZE,286.0
1041,PUNJAB,1972,AMAIZE,494.0
1042,UTTAR_PRADESH,1972,AMAIZE,1477.4089999999999
1043,HARYANA,1972,AMAIZE,149.0
1044,RAJASTHAN,1972,AMAIZE,802.0
1045,WEST_BENGAL,1972,AMAIZE,46.9
1046,MADHYA_PRADESH,1972,AMAIZE,615.2
1047,BIHAR,1972,AMAIZE,807.375
1048,MAHARASHTRA,1972,AMAIZE,34.7
1049,TAMIL_NADU,1972,AMAIZE,15.7
1050,ORISSA,1972,AMAIZE,66.501
1051,GUJARAT,1972,AMAIZE,272.2
1052,KARNATAKA,1972,AMAIZE,109.2
1053,GUJARAT,1973,AMAIZE,285.3
1054,TAMIL_NADU,1973,AMAIZE,19.2
1055,HARYANA,1973,AMAIZE,151.0
1056,ORISSA,1973,AMAIZE,118.617
1057,MAHARASHTRA,1973,AMAIZE,52.0
1058,PUNJAB,1973,AMAIZE,486.0
1059,MADHYA_PRADESH,1973,AMAIZE,614.1
1060,RAJASTHAN,1973,AMAIZE,838.0
1061,WEST_BENGAL,1973,AMAIZE,43.2
1062,KARNATAKA,1973,AMAIZE,132.0
1063,UTTAR_PRADESH,1973,AMAIZE,1472.4979999999998
1064,BIHAR,1973,AMAIZE,988.3839999999999
1065,ANDHRA_PRADESH,1973,AMAIZE,280.2
1066,ORISSA,1974,AMAIZE,96.863
1067,MADHYA_PRADESH,1974,AMAIZE,645.6
1068,PUNJAB,1974,AMAIZE,469.0
1069,RAJASTHAN,1974,AMAIZE,756.0
1070,GUJARAT,1974,AMAIZE,298.7
1071,BIHAR,1974,AMAIZE,880.7460000000001
1072,ANDHRA_PRADESH,1974,AMAIZE,295.4
1073,WEST_BENGAL,1974,AMAIZE,46.4
1074,HARYANA,1974,AMAIZE,155.0
1075,TAMIL_NADU,1974,AMAIZE,17.8
1076,UTTAR_PRADESH,1974,AMAIZE,1350.774
1077,KARNATAKA,1974,AMAIZE,134.9
1078,MAHARASHTRA,1974,AMAIZE,52.3
1079,WEST_BENGAL,1975,AMAIZE,52.8
1080,ANDHRA_PRADESH,1975,AMAIZE,303.5
1081,RAJASTHAN,1975,AMAIZE,685.4
1082,MADHYA_PRADESH,1975,AMAIZE,638.3
1083,GUJARAT,1975,AMAIZE,311.5
1084,TAMIL_NADU,1975,AMAIZE,35.2
1085,UTTAR_PRADESH,1975,AMAIZE,1426.0870000000002
1086,ORISSA,1975,AMAIZE,118.617
1087,HARYANA,1975,AMAIZE,171.0
1088,KARNATAKA,1975,AMAIZE,151.2
1089,BIHAR,1975,AMAIZE,840.794
1090,PUNJAB,1975,AMAIZE,520.0
1091,MAHARASHTRA,1975,AMAIZE,59.9
1092,UTTAR_PRADESH,1976,AMAIZE,1404.1
1093,BIHAR,1976,AMAIZE,792.0
1094,ORISSA,1976,AMAIZE,124.236
1095,HARYANA,1976,AMAIZE,119.2
1096,ANDHRA_PRADESH,1976,AMAIZE,294.0
1097,KARNATAKA,1976,AMAIZE,141.3
1098,GUJARAT,1976,AMAIZE,304.4
1099,MADHYA_PRADESH,1976,AMAIZE,668.5
1100,MAHARASHTRA,1976,AMAIZE,59.6
1101,WEST_BENGAL,1976,AMAIZE,46.7
1102,TAMIL_NADU,1976,AMAIZE,19.5
1103,PUNJAB,1976,AMAIZE,494.4
1104,RAJASTHAN,1976,AMAIZE,762.8
1105,GUJARAT,1977,AMAIZE,289.1
1106,ORISSA,1977,AMAIZE,129.643
1107,ANDHRA_PRADESH,1977,AMAIZE,304.2
1108,TAMIL_NADU,1977,AMAIZE,26.7
1109,PUNJAB,1977,AMAIZE,408.0
1110,RAJASTHAN,1977,AMAIZE,749.2
1111,MADHYA_PRADESH,1977,AMAIZE,691.4
1112,HARYANA,1977,AMAIZE,111.4
1113,MAHARASHTRA,1977,AMAIZE,58.4
